,date,CM,WR,Temperature,Dew,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip,Condition,Total,holidays
2503,2019-10-31 12:30:00,40,66,8.88888888888889,8.88888888888889,1.0,NE,9.0,0 mph,28.6,0.0,Light Rain,106,0
2504,2019-10-31 12:00:00,24,54,8.88888888888889,8.88888888888889,1.0,NE,9.0,0 mph,28.6,0.0,Light Rain,78,0
2505,2019-10-31 10:30:00,17,51,7.777777777777778,7.777777777777778,1.0,E,5.0,0 mph,28.68,0.0,Light Rain,68,0
2506,2019-10-31 10:00:00,17,47,7.777777777777778,7.777777777777778,1.0,E,5.0,0 mph,28.68,0.0,Light Rain,64,0
2507,2019-10-31 08:30:00,27,44,7.222222222222222,7.222222222222222,1.0,ENE,5.0,0 mph,28.72,0.0,Light Drizzle,71,0
2508,2019-10-31 08:00:00,15,41,7.222222222222222,7.222222222222222,1.0,ENE,5.0,0 mph,28.72,0.0,Light Drizzle,56,0
2509,2019-10-31 07:00:00,12,36,7.222222222222222,7.222222222222222,1.0,E,8.0,0 mph,28.73,0.0,Light Drizzle,48,0
2510,2019-10-31 06:30:00,17,25,7.222222222222222,7.222222222222222,1.0,ENE,5.0,0 mph,28.75,0.0,Light Drizzle,42,0
2511,2019-10-31 06:00:00,8,19,7.222222222222222,7.222222222222222,1.0,ENE,5.0,0 mph,28.75,0.0,Light Drizzle,27,0
2512,2019-10-30 22:30:00,17,64,6.111111111111111,6.111111111111111,1.0,ENE,12.0,17 mph,28.96,0.0,Light Rain,81,0
2513,2019-10-30 22:00:00,17,67,6.111111111111111,6.111111111111111,1.0,ENE,12.0,17 mph,28.96,0.0,Light Rain,84,0
2514,2019-10-30 21:30:00,24,75,6.111111111111111,6.111111111111111,1.0,ENE,12.0,20 mph,28.99,0.0,Light Rain,99,0
2515,2019-10-30 21:00:00,15,67,6.111111111111111,6.111111111111111,1.0,ENE,12.0,20 mph,28.99,0.0,Light Rain,82,0
2516,2019-10-30 20:30:00,19,69,7.222222222222222,6.111111111111111,0.93,ENE,10.0,0 mph,29.05,0.0,Light Rain,88,0
2517,2019-10-30 19:30:00,27,92,7.222222222222222,6.111111111111111,0.93,ENE,10.0,0 mph,29.05,0.0,Light Rain,119,0
2518,2019-10-30 19:00:00,31,98,7.222222222222222,6.111111111111111,0.93,ENE,10.0,0 mph,29.05,0.0,Light Rain,129,0
2519,2019-10-30 19:00:00,27,106,7.222222222222222,6.111111111111111,0.93,ENE,10.0,0 mph,29.05,0.0,Light Rain,133,0
2520,2019-10-30 18:30:00,16,93,7.222222222222222,6.111111111111111,0.93,ENE,12.0,0 mph,29.13,0.0,Light Rain,109,0
2521,2019-10-30 17:30:00,34,99,7.222222222222222,6.111111111111111,0.93,ENE,12.0,0 mph,29.13,0.0,Light Rain,133,0
2522,2019-10-30 17:30:00,29,103,7.222222222222222,6.111111111111111,0.93,ENE,12.0,0 mph,29.13,0.0,Light Rain,132,0
2523,2019-10-30 16:30:00,33,106,7.222222222222222,6.111111111111111,0.93,ENE,12.0,0 mph,29.13,0.0,Light Rain,139,0
2524,2019-10-30 16:00:00,29,100,7.222222222222222,6.111111111111111,0.93,ENE,12.0,0 mph,29.13,0.0,Light Rain,129,0
2525,2019-10-30 16:00:00,33,99,7.222222222222222,6.111111111111111,0.93,ENE,12.0,0 mph,29.13,0.0,Light Rain,132,0
2526,2019-10-30 15:30:00,36,102,7.222222222222222,6.111111111111111,0.93,ENE,8.0,0 mph,29.17,0.0,Light Rain,138,0
2527,2019-10-30 14:30:00,38,92,7.222222222222222,6.111111111111111,0.93,ENE,8.0,0 mph,29.17,0.0,Light Rain,130,0
2528,2019-10-30 14:00:00,18,90,7.222222222222222,6.111111111111111,0.93,ENE,8.0,0 mph,29.17,0.0,Light Rain,108,0
2529,2019-10-30 13:30:00,35,81,7.777777777777778,6.111111111111111,0.87,ENE,5.0,0 mph,29.28,0.0,Light Rain,116,0
2530,2019-10-30 13:30:00,30,70,7.777777777777778,6.111111111111111,0.87,ENE,5.0,0 mph,29.28,0.0,Light Rain,100,0
2531,2019-10-30 12:30:00,23,76,7.777777777777778,6.111111111111111,0.87,ENE,5.0,0 mph,29.28,0.0,Light Rain,99,0
2532,2019-10-30 11:00:00,24,54,7.777777777777778,6.111111111111111,0.87,ENE,5.0,0 mph,29.28,0.0,Light Rain,78,0
2533,2019-10-30 10:30:00,26,43,7.777777777777778,6.111111111111111,0.87,NNE,6.0,0 mph,29.28,0.0,Cloudy,69,0
2534,2019-10-30 10:00:00,26,67,7.777777777777778,6.111111111111111,0.87,NNE,6.0,0 mph,29.28,0.0,Cloudy,93,0
2535,2019-10-30 09:30:00,24,50,7.222222222222222,6.111111111111111,0.93,NNE,6.0,0 mph,29.26,0.0,Mostly Cloudy,74,0
2536,2019-10-30 07:30:00,14,60,7.222222222222222,6.111111111111111,0.93,NNE,6.0,0 mph,29.26,0.0,Mostly Cloudy,74,0
2537,2019-10-30 07:00:00,25,57,7.222222222222222,6.111111111111111,0.93,NNE,6.0,0 mph,29.26,0.0,Mostly Cloudy,82,0
2538,2019-10-30 07:00:00,19,41,7.222222222222222,6.111111111111111,0.93,NNE,6.0,0 mph,29.26,0.0,Mostly Cloudy,60,0
2539,2019-10-30 06:00:00,15,17,7.222222222222222,6.111111111111111,0.93,N,6.0,0 mph,29.27,0.0,Cloudy,32,0
2540,2019-10-29 22:30:00,18,69,8.88888888888889,7.222222222222222,0.87,NW,7.0,0 mph,29.23,0.0,Cloudy,87,0
2541,2019-10-29 22:00:00,27,67,8.88888888888889,7.222222222222222,0.87,NW,7.0,0 mph,29.23,0.0,Cloudy,94,0
2542,2019-10-29 21:30:00,37,75,8.88888888888889,7.777777777777778,0.93,NW,8.0,0 mph,29.22,0.0,Light Rain Shower,112,0
2543,2019-10-29 21:00:00,39,82,8.88888888888889,7.777777777777778,0.93,NW,8.0,0 mph,29.22,0.0,Light Rain Shower,121,0
2544,2019-10-29 21:00:00,39,82,8.88888888888889,7.777777777777778,0.93,NW,8.0,0 mph,29.22,0.0,Light Rain Shower,121,0
2545,2019-10-29 20:30:00,41,96,10.0,8.88888888888889,0.94,WNW,8.0,0 mph,29.19,0.0,Light Rain Shower,137,0
2546,2019-10-29 20:00:00,44,101,10.0,8.88888888888889,0.94,WNW,8.0,0 mph,29.19,0.0,Light Rain Shower,145,0
2547,2019-10-29 19:30:00,42,101,13.88888888888889,8.88888888888889,0.72,WSW,10.0,18 mph,29.15,0.0,Cloudy,143,0
2548,2019-10-29 18:00:00,45,106,13.88888888888889,8.88888888888889,0.72,WSW,10.0,18 mph,29.15,0.0,Cloudy,151,0
2549,2019-10-29 18:00:00,50,107,13.88888888888889,8.88888888888889,0.72,WSW,10.0,18 mph,29.15,0.0,Cloudy,157,0
2550,2019-10-29 17:30:00,31,126,15.0,8.88888888888889,0.67,WSW,10.0,0 mph,29.13,0.0,Cloudy,157,0
2551,2019-10-29 17:00:00,42,116,15.0,8.88888888888889,0.67,WSW,10.0,0 mph,29.13,0.0,Cloudy,158,0
2552,2019-10-29 16:30:00,47,106,16.11111111111111,8.88888888888889,0.63,WSW,10.0,0 mph,29.1,0.0,Mostly Cloudy,153,0
2553,2019-10-29 16:00:00,34,99,16.11111111111111,8.88888888888889,0.63,WSW,10.0,0 mph,29.1,0.0,Mostly Cloudy,133,0
2554,2019-10-29 15:30:00,25,96,15.0,10.0,0.72,SW,10.0,0 mph,29.11,0.0,Mostly Cloudy,121,0
2555,2019-10-29 15:00:00,31,89,15.0,10.0,0.72,SW,10.0,0 mph,29.11,0.0,Mostly Cloudy,120,0
2556,2019-10-29 14:30:00,28,85,13.88888888888889,10.0,0.77,WSW,10.0,0 mph,29.11,0.0,Mostly Cloudy,113,0
2557,2019-10-29 14:00:00,36,71,13.88888888888889,10.0,0.77,WSW,10.0,0 mph,29.11,0.0,Mostly Cloudy,107,0
2558,2019-10-29 13:30:00,31,77,13.88888888888889,10.0,0.77,SW,12.0,0 mph,29.1,0.0,Mostly Cloudy,108,0
2559,2019-10-29 13:00:00,27,73,13.88888888888889,10.0,0.77,SW,12.0,0 mph,29.1,0.0,Mostly Cloudy,100,0
2560,2019-10-29 12:30:00,31,80,12.222222222222221,11.11111111111111,0.94,SSW,9.0,0 mph,29.07,0.0,Cloudy,111,0
2561,2019-10-29 11:30:00,40,68,12.222222222222221,11.11111111111111,0.94,SSW,9.0,0 mph,29.07,0.0,Cloudy,108,0
2562,2019-10-29 10:30:00,31,56,12.222222222222221,11.11111111111111,0.94,SSW,9.0,0 mph,29.07,0.0,Cloudy,87,0
2563,2019-10-29 10:00:00,18,46,12.222222222222221,11.11111111111111,0.94,SSW,9.0,0 mph,29.07,0.0,Cloudy,64,0
2564,2019-10-29 10:00:00,38,75,12.222222222222221,11.11111111111111,0.94,SSW,9.0,0 mph,29.07,0.0,Cloudy,113,0
2565,2019-10-29 09:30:00,36,67,3.888888888888889,3.888888888888889,1.0,ESE,3.0,0 mph,29.05,0.0,Fog,103,0
2566,2019-10-29 08:30:00,28,43,3.888888888888889,3.888888888888889,1.0,ESE,3.0,0 mph,29.05,0.0,Fog,71,0
2567,2019-10-29 08:00:00,19,49,3.888888888888889,3.888888888888889,1.0,ESE,3.0,0 mph,29.05,0.0,Fog,68,0
2568,2019-10-29 07:30:00,16,63,5.0,5.0,1.0,E,3.0,0 mph,29.05,0.0,Fog,79,0
2569,2019-10-29 07:00:00,23,53,5.0,5.0,1.0,E,5.0,0 mph,29.05,0.0,Fair,76,0
2570,2019-10-29 07:00:00,25,52,5.0,5.0,1.0,E,5.0,0 mph,29.05,0.0,Fair,77,0
2571,2019-10-28 22:00:00,30,95,7.222222222222222,5.0,0.87,E,3.0,0 mph,29.09,0.0,Fair,125,0
2572,2019-10-28 21:00:00,32,88,7.777777777777778,6.111111111111111,0.87,ENE,5.0,0 mph,29.09,0.0,Fair,120,0
2573,2019-10-28 20:30:00,31,109,7.777777777777778,6.111111111111111,0.87,SSE,6.0,0 mph,29.1,0.0,Fair,140,0
2574,2019-10-28 20:00:00,43,115,7.777777777777778,6.111111111111111,0.87,SSE,6.0,0 mph,29.1,0.0,Fair,158,0
2575,2019-10-28 18:30:00,41,88,16.11111111111111,7.777777777777778,0.59,S,15.0,0 mph,29.07,0.0,Fair,129,0
2576,2019-10-28 17:30:00,39,118,16.11111111111111,7.777777777777778,0.59,S,15.0,0 mph,29.07,0.0,Fair,157,0
2577,2019-10-28 16:30:00,51,106,16.11111111111111,7.777777777777778,0.59,S,15.0,0 mph,29.07,0.0,Fair,157,0
2578,2019-10-28 16:00:00,35,88,16.11111111111111,7.777777777777778,0.59,S,15.0,0 mph,29.07,0.0,Fair,123,0
2579,2019-10-28 15:30:00,33,77,16.11111111111111,8.88888888888889,0.63,SSW,13.0,0 mph,29.09,0.0,Fair,110,0
2580,2019-10-28 14:30:00,32,78,16.11111111111111,8.88888888888889,0.63,SSW,13.0,0 mph,29.09,0.0,Fair,110,0
2581,2019-10-28 14:00:00,32,75,16.11111111111111,8.88888888888889,0.63,SSW,13.0,0 mph,29.09,0.0,Fair,107,0
2582,2019-10-28 13:00:00,22,72,16.11111111111111,8.88888888888889,0.63,SSW,12.0,0 mph,29.1,0.0,Fair,94,0
2583,2019-10-28 12:30:00,22,82,2.2222222222222223,2.2222222222222223,1.0,CALM,0.0,0 mph,29.1,0.0,Mist,104,0
2584,2019-10-28 12:30:00,27,89,2.2222222222222223,2.2222222222222223,1.0,CALM,0.0,0 mph,29.1,0.0,Mist,116,0
2585,2019-10-28 11:30:00,30,92,2.2222222222222223,2.2222222222222223,1.0,CALM,0.0,0 mph,29.1,0.0,Mist,122,0
2586,2019-10-28 07:30:00,17,57,2.2222222222222223,2.2222222222222223,1.0,CALM,0.0,0 mph,29.1,0.0,Mist,74,0
2587,2019-10-28 07:00:00,23,63,2.2222222222222223,2.2222222222222223,1.0,CALM,0.0,0 mph,29.1,0.0,Mist,86,0
2588,2019-10-28 06:30:00,13,46,2.7777777777777777,2.7777777777777777,1.0,CALM,0.0,0 mph,29.09,0.0,Shallow Fog,59,0
2589,2019-10-28 06:00:00,18,34,2.7777777777777777,2.7777777777777777,1.0,CALM,0.0,0 mph,29.09,0.0,Shallow Fog,52,0
2590,2019-10-27 22:00:00,15,63,8.88888888888889,7.777777777777778,0.93,WSW,5.0,0 mph,29.0,0.0,Fair,78,0
2591,2019-10-27 21:00:00,22,77,11.11111111111111,8.88888888888889,0.88,WSW,12.0,0 mph,28.99,0.0,Mostly Cloudy,99,0
2592,2019-10-27 20:00:00,23,77,11.11111111111111,8.88888888888889,0.88,SW,7.0,0 mph,28.97,0.0,Mostly Cloudy,100,0
2593,2019-10-27 19:00:00,32,79,11.11111111111111,8.88888888888889,0.88,WSW,7.0,0 mph,28.93,0.0,Mostly Cloudy,111,0
2594,2019-10-27 18:30:00,30,70,12.222222222222221,7.777777777777778,0.77,W,10.0,18 mph,28.91,0.0,Mostly Cloudy,100,0
2595,2019-10-27 18:00:00,32,87,12.222222222222221,7.777777777777778,0.77,W,10.0,18 mph,28.91,0.0,Mostly Cloudy,119,0
2596,2019-10-27 16:30:00,40,79,11.11111111111111,8.88888888888889,0.88,W,21.0,31 mph,28.74,0.0,Cloudy / Windy,119,0
2597,2019-10-27 16:30:00,34,55,11.11111111111111,8.88888888888889,0.88,W,21.0,31 mph,28.74,0.0,Cloudy / Windy,89,0
2598,2019-10-27 15:30:00,34,58,11.11111111111111,8.88888888888889,0.88,W,21.0,31 mph,28.74,0.0,Cloudy / Windy,92,0
2599,2019-10-27 14:30:00,16,54,11.11111111111111,8.88888888888889,0.88,W,21.0,31 mph,28.74,0.0,Cloudy / Windy,70,0
2600,2019-10-27 14:00:00,30,49,11.11111111111111,8.88888888888889,0.88,W,21.0,31 mph,28.74,0.0,Cloudy / Windy,79,0
2601,2019-10-27 13:00:00,23,38,11.11111111111111,10.0,0.94,WSW,15.0,26 mph,28.7,0.0,Light Drizzle,61,0
2602,2019-10-27 12:30:00,18,42,10.0,8.88888888888889,0.94,SW,18.0,28 mph,28.64,0.0,Light Drizzle,60,0
2603,2019-10-27 11:30:00,18,40,10.0,8.88888888888889,0.94,SW,18.0,28 mph,28.64,0.0,Light Drizzle,58,0
2604,2019-10-27 11:00:00,19,42,10.0,8.88888888888889,0.94,SW,18.0,28 mph,28.64,0.0,Light Drizzle,61,0
2605,2019-10-27 11:00:00,22,38,10.0,8.88888888888889,0.94,SW,18.0,28 mph,28.64,0.0,Light Drizzle,60,0
2606,2019-10-27 10:00:00,15,45,10.0,8.88888888888889,0.94,SW,17.0,28 mph,28.61,0.0,Light Rain Shower,60,0
2607,2019-10-27 09:30:00,14,30,7.222222222222222,6.111111111111111,0.93,E,16.0,0 mph,29.0,0.0,Light Rain,44,0
2608,2019-10-26 19:00:00,19,70,7.222222222222222,6.111111111111111,0.93,E,16.0,0 mph,29.0,0.0,Light Rain,89,0
2609,2019-10-26 18:30:00,27,86,8.88888888888889,5.0,0.76,E,14.0,0 mph,29.06,0.0,Light Rain,113,0
2610,2019-10-26 17:00:00,28,85,8.88888888888889,5.0,0.76,E,14.0,0 mph,29.06,0.0,Light Rain,113,0
2611,2019-10-26 16:30:00,30,103,10.0,3.888888888888889,0.66,E,15.0,0 mph,29.09,0.0,Cloudy,133,0
2612,2019-10-26 15:30:00,22,114,10.0,3.888888888888889,0.66,E,15.0,0 mph,29.09,0.0,Cloudy,136,0
2613,2019-10-26 15:30:00,15,98,10.0,3.888888888888889,0.66,E,15.0,0 mph,29.09,0.0,Cloudy,113,0
2614,2019-10-26 15:00:00,24,108,10.0,3.888888888888889,0.66,E,15.0,0 mph,29.09,0.0,Cloudy,132,0
2615,2019-10-26 14:30:00,36,89,7.222222222222222,2.2222222222222223,0.71,ESE,15.0,0 mph,29.22,0.0,Partly Cloudy,125,0
2616,2019-10-26 13:30:00,30,87,7.222222222222222,2.2222222222222223,0.71,ESE,15.0,0 mph,29.22,0.0,Partly Cloudy,117,0
2617,2019-10-26 13:30:00,22,69,7.222222222222222,2.2222222222222223,0.71,ESE,15.0,0 mph,29.22,0.0,Partly Cloudy,91,0
2618,2019-10-26 12:30:00,27,67,7.222222222222222,2.2222222222222223,0.71,ESE,15.0,0 mph,29.22,0.0,Partly Cloudy,94,0
2619,2019-10-26 11:30:00,31,76,7.222222222222222,2.2222222222222223,0.71,ESE,15.0,0 mph,29.22,0.0,Partly Cloudy,107,0
2620,2019-10-26 11:30:00,30,70,7.222222222222222,2.2222222222222223,0.71,ESE,15.0,0 mph,29.22,0.0,Partly Cloudy,100,0
2621,2019-10-26 11:00:00,31,69,7.222222222222222,2.2222222222222223,0.71,ESE,15.0,0 mph,29.22,0.0,Partly Cloudy,100,0
2622,2019-10-26 10:00:00,31,51,2.7777777777777777,1.1111111111111112,0.87,E,9.0,0 mph,29.25,0.0,Partly Cloudy,82,0
2623,2019-10-25 18:30:00,14,66,7.777777777777778,5.0,0.81,SW,2.0,0 mph,29.22,0.0,Cloudy,80,0
2624,2019-10-25 17:30:00,36,75,7.777777777777778,5.0,0.81,SW,2.0,0 mph,29.22,0.0,Cloudy,111,0
2625,2019-10-25 17:00:00,45,78,7.777777777777778,5.0,0.81,SW,2.0,0 mph,29.22,0.0,Cloudy,123,0
2626,2019-10-25 16:30:00,52,65,7.777777777777778,3.888888888888889,0.76,NW,2.0,0 mph,29.24,0.0,Light Rain Shower,117,0
2627,2019-10-25 16:30:00,45,63,7.777777777777778,3.888888888888889,0.76,NW,2.0,0 mph,29.24,0.0,Light Rain Shower,108,0
2628,2019-10-25 16:00:00,37,63,7.777777777777778,3.888888888888889,0.76,NW,2.0,0 mph,29.24,0.0,Light Rain Shower,100,0
2629,2019-10-25 14:30:00,27,101,8.88888888888889,5.0,0.76,NW,6.0,0 mph,29.27,0.0,Cloudy,128,0
2630,2019-10-25 14:30:00,24,95,8.88888888888889,5.0,0.76,NW,6.0,0 mph,29.27,0.0,Cloudy,119,0
2631,2019-10-25 13:30:00,30,78,8.88888888888889,5.0,0.76,NW,6.0,0 mph,29.27,0.0,Cloudy,108,0
2632,2019-10-25 13:00:00,28,78,8.88888888888889,5.0,0.76,NW,6.0,0 mph,29.27,0.0,Cloudy,106,0
2633,2019-10-25 13:00:00,17,77,8.88888888888889,5.0,0.76,NW,6.0,0 mph,29.27,0.0,Cloudy,94,0
2634,2019-10-25 12:00:00,31,88,8.88888888888889,3.888888888888889,0.71,NW,3.0,0 mph,29.29,0.0,Mostly Cloudy,119,0
2635,2019-10-25 11:00:00,20,58,7.777777777777778,3.888888888888889,0.76,CALM,0.0,0 mph,29.3,0.0,Mostly Cloudy,78,0
2636,2019-10-25 11:00:00,17,55,7.777777777777778,3.888888888888889,0.76,CALM,0.0,0 mph,29.3,0.0,Mostly Cloudy,72,0
2637,2019-10-25 10:00:00,25,74,7.222222222222222,3.888888888888889,0.81,ENE,3.0,0 mph,29.29,0.0,Cloudy,99,0
2638,2019-10-25 09:30:00,21,56,5.0,2.7777777777777777,0.87,ESE,3.0,0 mph,29.3,0.0,Cloudy,77,0
2639,2019-10-25 08:30:00,7,50,5.0,2.7777777777777777,0.87,ESE,3.0,0 mph,29.3,0.0,Cloudy,57,0
2640,2019-10-25 08:00:00,10,50,5.0,2.7777777777777777,0.87,ESE,3.0,0 mph,29.3,0.0,Cloudy,60,0
2641,2019-10-25 07:30:00,13,31,5.0,3.888888888888889,0.93,E,3.0,0 mph,29.31,0.0,Cloudy,44,0
2642,2019-10-25 07:00:00,22,46,5.0,3.888888888888889,0.93,E,3.0,0 mph,29.31,0.0,Cloudy,68,0
2643,2019-10-25 06:30:00,9,47,3.888888888888889,2.7777777777777777,0.93,NNE,5.0,0 mph,29.31,0.0,Partly Cloudy,56,0
2644,2019-10-25 06:30:00,8,29,3.888888888888889,2.7777777777777777,0.93,NNE,5.0,0 mph,29.31,0.0,Partly Cloudy,37,0
2645,2019-10-24 22:00:00,16,54,3.888888888888889,2.7777777777777777,0.93,NNE,5.0,0 mph,29.31,0.0,Partly Cloudy,70,0
2646,2019-10-24 21:00:00,20,90,3.888888888888889,2.7777777777777777,0.93,CALM,0.0,0 mph,29.31,0.0,Partly Cloudy,110,0
2647,2019-10-24 21:00:00,24,86,3.888888888888889,2.7777777777777777,0.93,CALM,0.0,0 mph,29.31,0.0,Partly Cloudy,110,0
2648,2019-10-24 20:00:00,22,94,5.0,2.7777777777777777,0.87,N,5.0,0 mph,29.29,0.0,Partly Cloudy,116,0
2649,2019-10-24 20:00:00,28,99,5.0,2.7777777777777777,0.87,N,5.0,0 mph,29.29,0.0,Partly Cloudy,127,0
2650,2019-10-24 19:00:00,24,86,7.777777777777778,2.7777777777777777,0.71,N,3.0,0 mph,29.28,0.0,Mostly Cloudy,110,0
2651,2019-10-24 18:00:00,24,84,8.88888888888889,2.7777777777777777,0.66,NW,6.0,0 mph,29.28,0.0,Mostly Cloudy,108,0
2652,2019-10-24 17:30:00,22,119,11.11111111111111,3.888888888888889,0.62,NNW,8.0,17 mph,29.25,0.0,Partly Cloudy,141,0
2653,2019-10-24 16:30:00,45,110,11.11111111111111,3.888888888888889,0.62,NNW,8.0,17 mph,29.25,0.0,Partly Cloudy,155,0
2654,2019-10-24 16:00:00,33,110,11.11111111111111,3.888888888888889,0.62,NNW,8.0,17 mph,29.25,0.0,Partly Cloudy,143,0
2655,2019-10-24 16:00:00,31,94,11.11111111111111,3.888888888888889,0.62,NNW,8.0,17 mph,29.25,0.0,Partly Cloudy,125,0
2656,2019-10-24 15:00:00,24,103,11.11111111111111,5.0,0.67,W,6.0,0 mph,29.23,0.0,Mostly Cloudy,127,0
2657,2019-10-24 13:30:00,26,85,11.11111111111111,6.111111111111111,0.71,NW,12.0,0 mph,29.19,0.0,Mostly Cloudy,111,0
2658,2019-10-24 12:30:00,26,88,11.11111111111111,6.111111111111111,0.71,NW,12.0,0 mph,29.19,0.0,Mostly Cloudy,114,0
2659,2019-10-24 11:30:00,23,79,11.11111111111111,6.111111111111111,0.71,NW,12.0,0 mph,29.19,0.0,Mostly Cloudy,102,0
2660,2019-10-24 11:00:00,27,63,11.11111111111111,6.111111111111111,0.71,NW,12.0,0 mph,29.19,0.0,Mostly Cloudy,90,0
2661,2019-10-24 09:00:00,20,52,11.11111111111111,3.888888888888889,0.62,W,9.0,18 mph,29.11,0.0,Partly Cloudy,72,0
2662,2019-10-24 08:30:00,28,52,12.222222222222221,5.0,0.62,SW,14.0,23 mph,29.05,0.0,Light Rain Shower,80,0
2663,2019-10-24 07:30:00,18,44,12.222222222222221,5.0,0.62,SW,14.0,23 mph,29.05,0.0,Light Rain Shower,62,0
2664,2019-10-24 07:00:00,25,43,12.222222222222221,5.0,0.62,SW,14.0,23 mph,29.05,0.0,Light Rain Shower,68,0
2665,2019-10-24 06:30:00,18,38,10.0,2.2222222222222223,0.58,SSW,10.0,0 mph,29.04,0.0,Partly Cloudy,56,0
2666,2019-10-24 06:30:00,16,19,10.0,2.2222222222222223,0.58,SSW,10.0,0 mph,29.04,0.0,Partly Cloudy,35,0
2667,2019-10-23 22:30:00,10,64,10.0,2.2222222222222223,0.58,SSW,10.0,0 mph,29.04,0.0,Partly Cloudy,74,0
2668,2019-10-23 21:30:00,38,121,10.0,2.2222222222222223,0.58,SSW,10.0,0 mph,29.04,0.0,Partly Cloudy,159,0
2669,2019-10-23 21:00:00,27,83,10.0,2.2222222222222223,0.58,SSW,10.0,0 mph,29.04,0.0,Partly Cloudy,110,0
2670,2019-10-23 20:30:00,27,98,10.0,2.2222222222222223,0.58,SSW,10.0,0 mph,29.03,0.0,Fair,125,0
2671,2019-10-23 20:00:00,31,103,10.0,2.2222222222222223,0.58,SSW,10.0,0 mph,29.03,0.0,Fair,134,0
2672,2019-10-23 19:30:00,34,115,11.11111111111111,1.1111111111111112,0.5,SW,12.0,0 mph,29.01,0.0,Fair,149,0
2673,2019-10-23 19:00:00,24,93,11.11111111111111,1.1111111111111112,0.5,SW,12.0,0 mph,29.01,0.0,Fair,117,0
2674,2019-10-23 18:30:00,28,99,12.222222222222221,1.1111111111111112,0.47,SW,16.0,24 mph,28.99,0.0,Fair,127,0
2675,2019-10-23 18:00:00,41,123,12.222222222222221,1.1111111111111112,0.47,SW,16.0,24 mph,28.99,0.0,Fair,164,0
2676,2019-10-23 17:00:00,42,121,12.777777777777779,-1.1111111111111112,0.38,WSW,25.0,32 mph,28.99,0.0,Fair / Windy,163,0
2677,2019-10-23 16:30:00,45,110,12.222222222222221,0.0,0.44,WSW,23.0,33 mph,28.97,0.0,Fair / Windy,155,0
2678,2019-10-23 16:30:00,38,89,12.222222222222221,0.0,0.44,WSW,23.0,33 mph,28.97,0.0,Fair / Windy,127,0
2679,2019-10-23 16:00:00,32,87,12.222222222222221,0.0,0.44,WSW,23.0,33 mph,28.97,0.0,Fair / Windy,119,0
2680,2019-10-23 13:30:00,30,84,12.222222222222221,2.2222222222222223,0.51,WSW,20.0,30 mph,28.94,0.0,Partly Cloudy,114,0
2681,2019-10-23 13:00:00,29,87,12.222222222222221,2.2222222222222223,0.51,WSW,20.0,30 mph,28.94,0.0,Partly Cloudy,116,0
2682,2019-10-23 13:00:00,30,89,12.222222222222221,2.2222222222222223,0.51,WSW,20.0,30 mph,28.94,0.0,Partly Cloudy,119,0
2683,2019-10-23 12:30:00,27,65,11.11111111111111,2.2222222222222223,0.54,WSW,18.0,30 mph,28.94,0.0,Fair,92,0
2684,2019-10-23 12:00:00,28,80,11.11111111111111,2.2222222222222223,0.54,WSW,18.0,30 mph,28.94,0.0,Fair,108,0
2685,2019-10-23 11:30:00,28,69,7.777777777777778,2.7777777777777777,0.71,WSW,17.0,26 mph,28.91,0.0,Fair,97,0
2686,2019-10-23 10:30:00,23,65,7.777777777777778,2.7777777777777777,0.71,WSW,17.0,26 mph,28.91,0.0,Fair,88,0
2687,2019-10-23 10:00:00,20,53,7.777777777777778,2.7777777777777777,0.71,WSW,17.0,26 mph,28.91,0.0,Fair,73,0
2688,2019-10-23 09:30:00,21,52,7.222222222222222,3.888888888888889,0.81,SW,17.0,0 mph,28.88,0.0,Fair,73,0
2689,2019-10-23 09:00:00,16,47,7.222222222222222,3.888888888888889,0.81,SW,17.0,0 mph,28.88,0.0,Fair,63,0
2690,2019-10-23 09:00:00,19,50,7.222222222222222,3.888888888888889,0.81,SW,17.0,0 mph,28.88,0.0,Fair,69,0
2691,2019-10-23 08:30:00,14,45,6.111111111111111,2.7777777777777777,0.81,SSW,10.0,0 mph,28.84,0.0,Fair,59,0
2692,2019-10-23 07:30:00,12,49,6.111111111111111,2.7777777777777777,0.81,SSW,10.0,0 mph,28.84,0.0,Fair,61,0
2693,2019-10-23 07:00:00,19,47,6.111111111111111,2.7777777777777777,0.81,SSW,10.0,0 mph,28.84,0.0,Fair,66,0
2694,2019-10-23 06:30:00,20,42,11.11111111111111,5.0,0.67,SW,15.0,23 mph,28.76,0.0,Mostly Cloudy,62,0
2695,2019-10-23 06:30:00,13,23,11.11111111111111,5.0,0.67,SW,15.0,23 mph,28.76,0.0,Mostly Cloudy,36,0
2696,2019-10-22 21:30:00,24,95,11.11111111111111,5.0,0.67,SW,15.0,23 mph,28.76,0.0,Mostly Cloudy,119,0
2697,2019-10-22 20:00:00,22,117,11.11111111111111,5.0,0.67,SW,15.0,23 mph,28.76,0.0,Mostly Cloudy,139,0
2698,2019-10-22 19:30:00,26,109,12.222222222222221,3.888888888888889,0.58,SW,21.0,31 mph,28.73,0.0,Mostly Cloudy / Windy,135,0
2699,2019-10-22 19:00:00,35,120,12.222222222222221,3.888888888888889,0.58,SW,21.0,31 mph,28.73,0.0,Mostly Cloudy / Windy,155,0
